seqid,signalp_type,p_other,p_SP,signalp_start,signalp_end,phobius_start,phobius_end,phobius_type,count_up_1000,count_up_200,count_up_100,phobius_compound_hydro,signalp_compound_hydro
YDR210W-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR081W,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJR158W,OTHER,0.999885,1.06e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER189W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL112W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR294W,SP,9.57e-4,0.999012,4,16,4,15,SP,2,1,1,29.06666666666667,31.488888888888894
YNL189W,OTHER,1,0,NA,NA,0,0,OTHER,4,2,1,NA,NA
YKL109W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL171C,SP,2.33e-4,0.999736,4,15,4,14,SP,1,0,0,30.55555555555555,33.33333333333333
YHR040W,OTHER,1,2e-6,NA,NA,0,0,OTHER,3,1,0,NA,NA
YDL226C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YGL198W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR223C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YAL022C,OTHER,1,3e-6,NA,NA,0,0,OTHER,10,0,0,NA,NA
YKR081C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR071W,OTHER,0.999699,2.85e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR200W,OTHER,0.999638,3.64e-4,NA,NA,11,19,SP,1,0,0,18.400000000000002,NA
YLR401C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YIL027C,OTHER,1,0,NA,NA,7,17,SP,1,0,0,22.977777777777778,NA
YPL249C,OTHER,1,2e-6,NA,NA,0,0,OTHER,4,0,0,NA,NA
YJL035C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YER155C,OTHER,1,0,NA,NA,0,0,OTHER,3,2,0,NA,NA
YAL030W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YLR162W,OTHER,0.99968,2.99e-4,NA,NA,38,55,TM,3,0,0,53.400000000000006,NA
YER156C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YBR238C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
YER066W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR210W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL130W-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL127C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL077C,OTHER,1,2e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
YPL051W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR157C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YER111C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YOR175C,OTHER,1,0,NA,NA,20,39,TM,2,0,0,40.888888888888886,NA
YBR275C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YAL061W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR215W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNL118C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL037C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YKL161C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNR050C,OTHER,1,1e-6,NA,NA,5,14,SP,0,0,0,23.333333333333336,NA
YDR489W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL179C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOL045W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,0,NA,NA
YPL207W,OTHER,1,6e-6,NA,NA,6,22,TM,1,0,0,39.66666666666667,NA
YIL070C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR079C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR307W,SP,4.59e-4,0.999535,5,19,9,17,SP,1,0,0,18.400000000000002,30.66666666666667
YJR131W,OTHER,0.683709,0.316291,NA,NA,6,24,TM,2,0,0,56.78888888888889,NA
YJL003W,OTHER,0.999983,2.8e-5,NA,NA,34,58,TM,3,0,0,58.611111111111114,NA
YNL082W,OTHER,1,4e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPR095C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YKL023C-A,OTHER,0.999943,4.9e-5,NA,NA,0,0,OTHER,4,0,0,NA,NA
YGL148W,OTHER,1,0,NA,NA,0,0,OTHER,7,1,0,NA,NA
YOR245C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YLR004C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL241W,OTHER,1,3e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNL299W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YOL144W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YGL111W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR181C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YCL038C,OTHER,0.999933,6.8e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR158W,OTHER,0.999965,5e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL257W-A,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YOR014W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR394W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL231C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
YML099C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YLR042C,SP,2.85e-4,0.999689,3,21,9,20,SP,0,0,0,37.46666666666667,59.32222222222222
YER093C-A,OTHER,1,1.6e-5,NA,NA,16,33,TM,0,0,0,34,NA
YLR425W,OTHER,1,4e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR187W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YNL160W,SP,0.001333,0.998638,3,13,3,14,SP,5,0,0,33.46666666666667,30.67777777777778
YEL036C,OTHER,0.999056,9.48e-4,NA,NA,21,43,TM,1,0,0,51.622222222222234,NA
YGR013W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNR008W,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YBR058C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJR019C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL208W,OTHER,1,2.5e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL077C,OTHER,0.99992,8.6e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YAR019C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR308C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR309C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL182W,OTHER,0.999971,5.7e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR170C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YLR231C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL208W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YOR293C-A,OTHER,0.997867,0.002134,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR099W,OTHER,1,1e-6,NA,NA,17,27,SP,4,0,0,34.099999999999994,NA
YDR531W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR028C,OTHER,1,1.7e-5,NA,NA,0,0,OTHER,2,0,0,NA,NA
YKL103C,OTHER,1,2.4e-5,NA,NA,0,0,OTHER,3,0,0,NA,NA
YIR023W,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR377W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YHR115C,OTHER,1,1.7e-5,NA,NA,0,0,OTHER,3,1,0,NA,NA
YPL007C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR248C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YGR027W-B,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR032W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL173C,OTHER,1,0,NA,NA,0,0,OTHER,2,2,0,NA,NA
YDR298C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR114W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR406W,OTHER,0.999998,3e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOL019W-A,OTHER,0.999155,8.55e-4,NA,NA,12,29,TM,1,1,1,38.4,NA
YCR071C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL138W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YOL108C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNR075W,OTHER,0.998569,0.00141,NA,NA,42,59,TM,1,1,0,26.6,NA
YHR154W,OTHER,0.91974,0.080248,NA,NA,5,16,SP,0,0,0,30.666666666666664,NA
YHR038W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR240C-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR191W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR148C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL194W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YLR225C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL252C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL221C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL114C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL103C,OTHER,0.999989,1.3e-5,NA,NA,0,0,OTHER,1,1,0,NA,NA
YDR077W,SP,4.56e-4,0.999494,3,13,3,13,SP,4,3,2,21.144444444444446,21.144444444444446
YJR155W,OTHER,0.999974,4.7e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJR051W,OTHER,0.99991,1.01e-4,NA,NA,7,25,TM,2,1,0,67.34444444444443,NA
YJR102C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL102C-A,OTHER,1,0,NA,NA,5,23,TM,2,1,0,59.53333333333334,NA
YPL128C,OTHER,0.999977,2.3e-5,NA,NA,0,0,OTHER,3,1,0,NA,NA
YOR176W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOL081W,OTHER,1,0,NA,NA,0,0,OTHER,5,0,0,NA,NA
YKL050C,OTHER,1,3e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL204W,OTHER,0.999961,2.4e-5,NA,NA,0,0,OTHER,3,0,0,NA,NA
YDR098C,OTHER,0.999996,2.5e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGR205W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJR066W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR159W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBL090W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YGR109C,OTHER,1,0,NA,NA,0,0,OTHER,3,2,2,NA,NA
YAL002W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL120W,OTHER,1,6e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR256C,OTHER,1,8e-6,NA,NA,28,48,TM,2,0,0,57.4,NA
YEL064C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR070C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPR156C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YER067W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR003W,OTHER,0.816472,0.183532,NA,NA,3,12,SP,0,0,0,17.111111111111114,NA
YGL067W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOR232W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR092C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR317W,OTHER,1,1e-6,NA,NA,0,0,OTHER,3,3,0,NA,NA
YMR102C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR387C,SP,2.36e-4,0.999743,3,16,3,14,SP,0,0,0,31.46666666666666,36.71111111111111
YGL070C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YML025C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YBR272C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIR030C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR018W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGR161C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YKL168C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR157C,SP,3.72e-4,0.999601,3,15,6,13,SP,2,1,0,22.31111111111111,36.25555555555555
YPL272C,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YJR078W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR080C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YMR086W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YDL113C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YJL137C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL114W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR090W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR052W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YBR062C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL206C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJL170C,OTHER,0.999767,2.22e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNR043W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YLR083C,SP,3.17e-4,0.99964,8,19,6,17,SP,0,0,0,30.53333333333333,30.53333333333333
YGR082W,OTHER,0.999492,5.26e-4,NA,NA,10,21,SP,1,0,0,24.800000000000004,NA
YER004W,OTHER,1,0,NA,NA,4,15,SP,0,0,0,24.53333333333334,NA
YNL232W,OTHER,0.999652,3.49e-4,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR251W-A,SP,0.014502,0.985483,3,16,3,14,SP,2,0,0,28.933333333333337,33.75555555555556
YNL209W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR037W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR016C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
YOR316C,OTHER,1,0,NA,NA,12,31,TM,0,0,0,52.66666666666667,NA
YNL178W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL090C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR132C,OTHER,1,5e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL067C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDL214C,OTHER,1,1.4e-5,NA,NA,0,0,OTHER,4,3,0,NA,NA
YLR326W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR080C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBL082C,OTHER,0.999958,2e-5,NA,NA,32,53,TM,0,0,0,70.15555555555557,NA
YDR391C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,1,NA,NA
YOR131C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR345C,OTHER,1,8e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR015C,OTHER,0.998087,0.001936,NA,NA,12,31,TM,1,0,0,65.55555555555556,NA
YLR016C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YLR127C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YOL116W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YFR024C-A,OTHER,0.999914,8.7e-5,NA,NA,0,0,OTHER,2,1,0,NA,NA
YPR110C,OTHER,0.999973,5.2e-5,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR210C-C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL035C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBL032W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YML049C,OTHER,1,0,NA,NA,0,0,OTHER,1,1,1,NA,NA
YDR416W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YDL108W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIL089W,OTHER,0.999986,8e-6,NA,NA,0,0,OTHER,1,1,1,NA,NA
YPR052C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YPR159C-A,OTHER,0.999989,0,NA,NA,12,31,TM,2,0,0,66,NA
YPL115C,OTHER,1,3e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBL063W,OTHER,1,0,NA,NA,0,0,OTHER,4,1,1,NA,NA
YMR049C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR292W,OTHER,1,0,NA,NA,9,29,TM,1,0,0,59.966666666666676,NA
YDR243C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YDL008W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR383C,SP,2.43e-4,0.999724,3,13,3,13,SP,3,1,1,27.37777777777778,27.37777777777778
YLR095C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YCR100C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR075W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL220C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YNL123W,OTHER,1,1e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGR260W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YDR012W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR113W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YIR003W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR233W-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YKL022C,OTHER,0.996205,0.003801,NA,NA,0,0,OTHER,0,0,0,NA,NA
YAL014C,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YPL239W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR226W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBR230W-A,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YIL074C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL145C,OTHER,0.999952,4e-5,NA,NA,0,0,OTHER,2,1,0,NA,NA
YNL284C-A,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR088C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL046C,SP,6.07e-4,0.99937,3,16,6,16,SP,2,2,2,32.144444444444446,40.91111111111111
YER107C,OTHER,0.999795,2.31e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR054W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR377C,OTHER,1,0,NA,NA,0,0,OTHER,3,1,0,NA,NA
YDR088C,OTHER,1,0,NA,NA,0,0,OTHER,2,1,0,NA,NA
YBR262C,OTHER,0.999979,3.6e-5,NA,NA,12,29,TM,0,0,0,37,NA
YIR034C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YEL030W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YMR291W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL048W,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YCL048W,SP,0.005318,0.994644,8,21,9,20,SP,3,1,0,33.86666666666667,39.51111111111111
YGL116W,OTHER,1,0,NA,NA,0,0,OTHER,5,1,1,NA,NA
YER179W,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YKL219W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR001C,OTHER,1,0,NA,NA,0,0,OTHER,2,2,1,NA,NA
YGL227W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YLR406C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDR506C,SP,0.182511,0.817461,3,21,9,19,SP,3,0,0,33.733333333333334,58.26666666666667
YDR299W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOR223W,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YLR001C,OTHER,0.904409,0.095599,NA,NA,10,20,SP,1,0,0,24.81111111111111,NA
YBR298C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YHR185C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YAL003W,OTHER,1,0,NA,NA,0,0,OTHER,4,0,0,NA,NA
YBR187W,SP,0.042209000000000003,0.957779,8,18,8,18,SP,4,0,0,26.888888888888893,26.888888888888893
YBL111C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL015W,OTHER,1,0,NA,NA,0,0,OTHER,1,1,0,NA,NA
YMR119W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDL020C,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YBR055C,OTHER,1,0,NA,NA,0,0,OTHER,3,0,0,NA,NA
YIL018W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YJL105W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YJR103W,OTHER,1,0,NA,NA,4,15,SP,7,2,0,25.199999999999996,NA
YOR191W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGL210W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YML036W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YFL051C,SP,2.84e-4,0.999702,3,18,7,18,SP,3,1,1,37.333333333333336,49.77777777777778
YJL205C,OTHER,1,2e-6,NA,NA,12,29,TM,0,0,0,51.80000000000001,NA
YLR293C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YHR031C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL123W,OTHER,1,0,NA,NA,0,0,OTHER,3,2,0,NA,NA
YBR290W,OTHER,1,1e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOL115W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR231W,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPL176C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLL051C,SP,2.7e-4,0.999686,4,14,4,12,SP,2,0,0,20.2,24.68888888888889
YDR165W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNL142W,OTHER,1,8e-6,NA,NA,32,53,TM,0,0,0,49.62222222222222,NA
YMR222C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YLR242C,OTHER,1,3e-6,NA,NA,0,0,OTHER,2,0,0,NA,NA
YER057C,OTHER,1,0,NA,NA,2,10,SP,2,0,0,15.5,NA
YML029W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YNR060W,SP,3.45e-4,0.999632,3,15,2,13,SP,2,0,0,31.200000000000003,33.800000000000004
YGL087C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YML037C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YDL101C,OTHER,1,2e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YDR322W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR076C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YPL168W,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR224C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YPR105C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPL083C,OTHER,1,1e-6,NA,NA,0,0,OTHER,0,0,0,NA,NA
YBL059C-A,OTHER,1,0,NA,NA,0,0,OTHER,2,1,1,NA,NA
YHR021C,OTHER,1,1.7e-5,NA,NA,0,0,OTHER,0,0,0,NA,NA
YOL140W,OTHER,0.999485,5.15e-4,NA,NA,0,0,OTHER,1,0,0,NA,NA
YGL107C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGR128C,OTHER,0.999327,6.89e-4,NA,NA,0,0,OTHER,3,1,1,NA,NA
YNR020C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YPR017C,OTHER,1,1.4e-5,NA,NA,0,0,OTHER,4,1,0,NA,NA
YDL132W,OTHER,1,7e-6,NA,NA,0,0,OTHER,2,1,0,NA,NA
YNR039C,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YCR010C,OTHER,1,4e-6,NA,NA,0,0,OTHER,1,0,0,NA,NA
YOR354C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YMR143W,OTHER,1,0,NA,NA,0,0,OTHER,0,0,0,NA,NA
YGR183C,OTHER,1,3e-6,NA,NA,15,40,TM,1,1,0,60.66666666666667,NA
YGR179C,OTHER,1,0,NA,NA,0,0,OTHER,2,0,0,NA,NA
YGR175C,OTHER,0.999063,9.34e-4,NA,NA,0,0,OTHER,1,1,0,NA,NA
YKR072C,OTHER,1,5e-6,NA,NA,0,0,OTHER,2,2,0,NA,NA
YNL265C,OTHER,1,0,NA,NA,0,0,OTHER,1,0,0,NA,NA
YKL211C,OTHER,0.998389,0.00162,NA,NA,0,0,OTHER,0,0,0,NA,NA
